"","L1","L2","L3","R1","R2","R3"
"Solyc00g188853.1|Solyc00g188853.1",1.6348642962875,0,0,0,0,0
"MSTRG.193|Solyc00g187050.3",1082.28016414232,277.905603507502,240.067083452384,29.9363073145594,14.1664815350885,12.9697213213414
"MSTRG.196|Solyc00g203660.2",32.69728592575,33.8192004268388,133.14644964586,0,0,0
"MSTRG.197|Solyc00g201160.3",294.27557333175,332.310404194155,379.265644445783,393.254218813984,541.999089842461,378.941422953975
"MSTRG.198",37.6018788146125,16.1744002041403,14.1215931442579,1.36074124157088,6.2962140155949,3.38340556208906
"MSTRG.194|Solyc00g188857.1",3954.73673271946,3721.58244697083,3441.63398630056,4229.86414942308,4592.56343987518,4345.42054357638
"MSTRG.195",176.56534399905,111.750401410424,110.955374704883,2296.93121577165,1788.12478042895,4328.50351576594
"MSTRG.199|Solyc00g207960.1",49.045928888625,38.2304004825135,78.6774475180081,2.04111186235632,1.57405350389873,2.25560370805937
"Solyc00g215560.2|Solyc00g215560.2",96.4569934809624,45.5824005753045,96.8337815606253,33.3381604184866,34.1044925844724,41.7286685990984
"Solyc00g217560.1|Solyc00g217560.1",22.888100148025,13.2336001670239,12.1042226950782,6.8037062078544,4.1974760103966,5.63900927014843
"MSTRG.200|Solyc00g217960.1",196.1837155545,227.912002876523,117.007486052422,677.649138302298,495.826853728099,590.968171511556
"MSTRG.201|Solyc00g218560.1",178.200208295337,283.787203581734,395.40460803922,366.719764603352,349.439877865517,400.933559107554
"MSTRG.203|Solyc00g230070.1",129.154279406712,108.809601373308,175.511229078633,1.36074124157088,0,0
"MSTRG.204|Solyc00g230080.1",302.449894813187,241.145603043546,349.005087708087,5.44296496628352,0,1.12780185402969
"MSTRG.205",292.640709035462,280.846403544618,326.814012767111,307.527520595019,205.676324509434,248.116407886531
"MSTRG.202|Solyc00g227860.1",6908.93651611097,6999.10408833708,7746.70252485003,383.048659502203,355.211407379812,354.693683092337
"Solyc00g231780.2|Solyc00g231780.2",17.9835072591625,20.5856002598149,30.2605567376954,0,1.04936900259915,2.25560370805937
"MSTRG.206|Solyc00g233480.1",42.506471703475,30.8784003897224,28.2431862885157,542.935755386781,838.445833076721,644.538759577966
"Solyc00g244280.1|Solyc00g244280.1",4.9045928888625,0,8.06948179671878,2.72148248314176,2.0987380051983,0
"Solyc00g244290.1|Solyc00g244290.1",21.2532358517375,11.7632001484657,28.2431862885157,5.44296496628352,17.8392730441856,21.428235226564
"Solyc00g244300.1|Solyc00g244300.1",22.888100148025,27.937600352606,58.5037430262111,12.2466711741379,6.82089851689448,12.9697213213414
"MSTRG.207",179.835072591625,152.921601930054,163.407006383555,1920.00589185651,1781.82856641336,1812.37757942571
"MSTRG.208",188.009394073062,173.507202189869,597.14165295719,0,0,0
"MSTRG.209|Solyc00g247300.3",3.269728592575,10.2928001299075,0,2072.40891091245,2489.10327416519,2270.82903308877
"MSTRG.210",27.7926930368875,22.0560002783731,22.1910749409766,388.491624468486,284.37899970437,227.815974513997
"MSTRG.211|Solyc00g256710.2",160.216701036175,183.800002319776,304.622937826134,287.796772592241,214.071276530227,260.522228280858
"Solyc00g257110.3|Solyc00g257110.3",11.4440500740125,11.7632001484657,34.2952976360548,19.7307480027778,24.1354870597805,15.7892259564156
"MSTRG.212",223.976408591387,135.276801707355,78.6774475180081,271.467877693391,225.614335558817,253.191516229665
"MSTRG.214",794.544047995724,635.212808017147,627.402209694885,1268.21083714406,1220.94083452411,1136.82426886192
"MSTRG.216|Solyc00g277510.2",83.3780791106624,32.3488004082806,147.268042790118,0,0,0
"Solyc00g278110.3|Solyc00g278110.3",52.3156574812,49.9936006309791,58.5037430262111,4.08222372471264,2.0987380051983,3.38340556208906
"Solyc00g280110.2|Solyc00g280110.2",26.1578287406,0,66.5732248229299,0,0,0
"MSTRG.217|Solyc00g282510.2",3.269728592575,2.94080003711642,10.0868522458985,350.390869704502,347.865824361618,292.100680193689
"Solyc03g033920.1|Solyc03g033920.1",16.348642962875,11.7632001484657,12.1042226950782,22.4522304859195,18.8886420467847,16.9170278104453
"MSTRG.219|Solyc00g270510.1",0,0,0,0,0,0
"MSTRG.218|Solyc00g273110.2",2587.99018102311,2677.5984337945,2999.82985793021,519.803154280076,491.629377717702,499.616221335151
"MSTRG.220|Solyc00g272810.1",1317.70062280772,1580.68001995008,1819.66814516008,174.174878921073,213.021907527628,160.71176419923
"Solyc00g294230.2|Solyc00g294230.2",0,0,0,0,0,0
"MSTRG.221",137.32860088815,129.395201633122,133.14644964586,700.101368788218,769.187478905177,680.628418906916
"MSTRG.223",11.4440500740125,30.8784003897224,14.1215931442579,247.6549059659,279.656839192674,501.307924116196
"Solyc00g311230.2|Solyc00g311230.2",29.427557333175,69.1088008722359,64.5558543737502,39.4614960055555,34.629177085772,36.6535602559648
"MSTRG.222|Solyc00g289230.2",1775.46262576822,1877.70082369883,1894.31085177973,587.84021635862,548.819988359356,558.82581867171
"MSTRG.224",291.005844739175,338.192004268388,425.665164776916,702.142480650574,771.286216910376,752.807737564816
"MSTRG.225|Solyc00g322635.1",735.688933329374,782.252809872968,1240.68282624551,35979.3591683756,51794.2305457876,40819.6603047505
"MSTRG.226|Solyc01g005000.3",9436.43671817144,10242.8065292765,10447.9615563016,2378.5756902659,2291.29721717525,2451.27732973352
"MSTRG.227|Solyc01g005010.3",2869.18683998456,2490.85763143761,2818.26651750403,1408.36718502586,1215.69398951112,1288.51361822892
"MSTRG.229|Solyc01g005020.3",6666.97660026042,6399.18088076533,5408.57017425076,12882.8177045723,14032.1623027558,12761.0779783459
"MSTRG.230|Solyc01g005050.3",0,0,0,3.4018531039272,0,0
"MSTRG.230|Solyc01g005030.3",3001.61084798385,3015.79043806289,3149.1152711695,4042.0818580863,4384.26369285925,3910.08902792092
"MSTRG.231|Solyc01g005040.3",6.53945718515,0,0,14.2877830364942,57.7152951429533,24.2477398616383
"MSTRG.232|Solyc01g005060.3",99.7267220735374,72.0496009093523,60.5211134753908,180.978585128927,139.566077345687,170.298079958483
"MSTRG.233|Solyc01g005070.3",27.7926930368875,32.3488004082806,6.05211134753908,8.16444744942528,4.72216051169618,6.20291019716328
"MSTRG.234|Solyc01g005080.3",7119.83401033206,6894.70568701945,6203.41413122756,6006.31184029387,5735.32628370566,6088.43830897926
"MSTRG.236|Solyc01g005100.3",2473.54968028299,2101.20162651968,2616.52947258606,1273.65380211034,1231.4345245501,1105.80971787611
"MSTRG.235|Solyc01g005110.3",773.290812143987,657.26880829552,752.479177544026,1327.40308115239,1285.47702818396,1534.9383233344
"MSTRG.237|Solyc01g005120.3",2689.35176739294,2795.23043527916,2689.15480875653,6850.6517806886,6708.09134911507,7401.76356799683
"MSTRG.239|Solyc01g005140.3",19.61837155545,0,0,487.825735103161,492.154062219002,508.074735240374
"MSTRG.240|Solyc01g005150.3",225.611272887675,357.307204509645,330.84875366547,1050.49223849272,795.946388471456,887.580059121364
"MSTRG.238|Solyc01g005130.2",4649.55405864165,4697.92805929348,4369.62439292322,3192.29895272528,2989.65228840498,2900.70636856435
"MSTRG.243|Solyc01g005230.3",32.69728592575,17.6448002226985,0,808.280297493103,797.520441975355,703.748356914525
"MSTRG.242|Solyc01g005220.3",596.725468144937,651.387208221287,595.12428250801,1271.61269024799,1896.20978769667,1710.31151163602
"MSTRG.246|Solyc01g005180.1",0,1.47040001855821,0,17.6896361404214,8.39495202079321,10.714117613282
"MSTRG.248|Solyc01g005200.1",0,0,0,16.3288948988506,13.1171125324894,17.4809287374601
"MSTRG.245|Solyc01g005210.3",6506.75989922425,6438.8816812664,6338.5779513226,11210.4667186817,12537.8608430547,11138.7350113242
"MSTRG.244|Solyc01g005170.2",3.269728592575,0,0,8.84481807021072,4.1974760103966,6.76681112417812
"MSTRG.247|Solyc01g005190.1",13.0789143703,5.88160007423284,16.1389635934376,12.9270417949234,28.3329630701771,7.89461297820781
"MSTRG.252|Solyc01g005270.3",1065.93152117945,1332.18241681374,1214.45701040618,1205.6167400318,1241.92821457609,1309.37795252847
"MSTRG.253|Solyc01g005280.3",367.844466664687,292.609603693084,274.362381088438,77.5622507695402,92.8691567300248,129.697213213414
"MSTRG.254|Solyc01g005295.1",0,0,0,0,0,0
"MSTRG.254|Solyc01g005290.3",323.703130664925,583.748807367609,429.699905675275,23.8129717274904,25.1848560623796,19.1726315185047
"MSTRG.249|Solyc01g005260.3",420.160124145887,357.307204509645,367.161421750704,466.734245858812,489.005955211204,695.289843009302
"MSTRG.250|Solyc01g005240.3",10152.5072799454,11319.1393428611,10778.8103099671,5611.69688023831,5737.42502171086,5426.98252159085
"MSTRG.251|Solyc01g005250.3",14632.0354517731,14214.3569794022,15674.9683901262,5201.43339590469,5261.53617903214,5242.02301752998
"MSTRG.257|Solyc01g005305.1",0,0,0,0,0,0
"MSTRG.256|Solyc01g005300.3",12189.5481931196,16680.2178105243,18327.8105307975,3874.71068537308,4811.88156141841,3870.05206210287
"Solyc01g005350.3|Solyc01g005350.3",60.4899789626375,124.984001577448,66.5732248229299,4.76259434549808,2.0987380051983,2.25560370805937
"Solyc01g005360.3|Solyc01g005360.3",13.0789143703,8.82240011134926,48.4168907803127,0,0,0
"MSTRG.261|Solyc01g005370.3",52.3156574812,88.2240011134926,24.2084453901563,142.877830364942,162.652195402868,187.215107768928
"MSTRG.259|Solyc01g005340.3",1353.66763732605,1279.24801614564,1244.71756714387,2153.37301478592,2512.18939222237,2222.89745429251
"MSTRG.255|Solyc01g005320.2",75.203757629225,83.8128010578179,12.1042226950782,4831.31177819741,5110.42704265786,6145.39230260776
"MSTRG.260|Solyc01g005330.3",18496.8546481968,19641.6034479006,18999.5948903744,12056.8477709388,12745.111221068,12848.4826220332
"MSTRG.263|Solyc01g005390.3",68.664300444075,72.0496009093523,68.5905952721096,670.165061473659,342.094294847323,663.147490169456
"MSTRG.262|Solyc01g005380.2",2346.03026517256,2836.40163579879,2057.71785816329,1039.60630856015,920.821299780755,862.204517405696
"MSTRG.262|Solyc01g005385.1",24.5229644443125,23.5264002969314,48.4168907803127,13.6074124157088,37.7772840935694,29.8867491317867
"MSTRG.264|Solyc01g005400.3",1191.81607199359,1333.6528168323,1105.51900615047,653.155795954022,536.752244829466,547.547800131413
"MSTRG.266|Solyc01g005420.2",990.727763550224,861.654410875111,1123.67534019309,190.503773819923,108.609691769012,140.411330826696
"MSTRG.265|Solyc01g005410.3",4602.14299404931,4794.97446051832,4896.15808015912,892.646254470497,1006.34487349259,1081.56197801447
"MSTRG.267|Solyc01g005430.3",1831.048011842,2089.43842637122,2190.86430780915,1815.90918687634,2043.12144806055,2000.72048904866
"MSTRG.269|Solyc01g005450.3",0,0,0,0,0,0
"MSTRG.269|Solyc01g005460.3",1252.30605095622,1274.83681608997,1287.08234657665,581.036510150766,489.005955211204,713.334672673777
"MSTRG.270|Solyc01g005470.3",1567.83486013971,2186.48482759606,2150.51689882555,936.189974200766,839.495202079321,774.799873718395
"MSTRG.271|Solyc01g005480.3",1044.67828532771,1202.78721518062,1166.04011962586,1045.72964414722,942.333364334037,879.685446143156
"MSTRG.268|Solyc01g005440.3",37817.6809017224,36843.8132650131,32386.8651911308,15238.2607937315,15686.4925353534,11601.6976724034
"MSTRG.273|Solyc01g005500.3",35.967014518325,41.1712005196299,32.2779271868751,159.206725263793,128.547702818396,85.1490399792414
"MSTRG.272|Solyc01g005490.3",3665.36575227657,3686.29284652543,3669.59684705786,2197.59710513697,1999.57263445268,2204.85262462804
"MSTRG.275|Solyc01g005530.3",1819.60396176799,1805.65122278948,1954.83196525512,1690.04062203103,1909.32690022915,1786.43813678302
"MSTRG.274|Solyc01g005520.3",82199.3419530392,86027.2234857666,94370.5722421769,269.426765831034,181.016152948353,253.191516229665
"MSTRG.276|Solyc01g005540.3",13575.9131163714,15173.0577915022,14861.9680991068,1926.80959806437,1935.56112529413,1745.27336911094
"MSTRG.277|Solyc01g005550.3",15657.0953655454,14912.7969882174,16260.0058203883,17207.9337409054,16433.643265204,16837.5177797362
"MSTRG.342|Solyc01g006320.3",354.765552294387,455.824005753045,395.40460803922,613.694299948467,323.205652800538,443.790029560682
"MSTRG.343",189.64425836935,139.68800176303,145.250672340938,554.502055940134,457.52488513323,678.936716125871
"MSTRG.345|Solyc01g006340.3",1250.67118665994,1617.44002041403,1226.56123310125,1180.44302706274,1167.94769989285,1024.04408345896
"MSTRG.344|Solyc01g006330.3",29919.6514863575,31759.1700008388,35150.662706507,10.2055593117816,0,14.0975231753711
"MSTRG.346|Solyc01g006360.3",16114.8573685059,15515.6609958262,14190.18373953,19672.916500011,21238.7039281055,18206.6692305282
"MSTRG.346|Solyc01g006350.3",14.7137786665875,14.7040001855821,22.1910749409766,10.2055593117816,12.0677435298902,8.45851390522265
"Solyc01g006390.2|Solyc01g006390.2",0,0,0,18.3700067612069,64.5361936598478,6.20291019716328
"MSTRG.348|Solyc01g006380.2",429.969309923612,511.699206458257,322.779271868751,3026.96889187442,2796.56839192674,2362.74488419219
"MSTRG.347|Solyc01g006370.3",16217.853819172,17396.3026195622,14825.6554310216,30664.3038787998,32876.7308514314,28734.1356369684
"MSTRG.281|Solyc01g005575.1",3928.57890397886,3837.74404843693,4127.53993902166,2947.36552924253,2880.51791213467,3112.73311712194
"Solyc01g005610.3|Solyc01g005610.3",0,0,0,0,0,0
"MSTRG.284|Solyc01g005630.2",0,0,0,166.690802092433,133.794547831392,133.644519702518
"Solyc01g005650.2|Solyc01g005650.2",0,0,0,0,0,0
"Solyc01g005660.2|Solyc01g005660.2",0,0,0,0,0,0
"Solyc01g005665.1|Solyc01g005665.1",0,0,0,0,0,0
"MSTRG.288|Solyc01g005690.3",7322.55718307171,7629.90569629855,7772.92834068936,7375.21752931417,7153.54849071841,7426.57520878549
"MSTRG.290|Solyc01g005705.1",0,0,0,0,0,0
"MSTRG.291|Solyc01g005720.3",0,0,0,0,0,0
"MSTRG.291|Solyc01g005715.1",0,0,0,0,0,0
"MSTRG.292|Solyc01g005730.3",3029.40354102074,3111.36643926917,2537.85202506806,91.8500338060344,73.4558301819406,43.9842723071578
"MSTRG.293|Solyc01g005740.3",0,0,0,0,0,0
"Solyc01g005750.1|Solyc01g005750.1",0,0,0,0,0,0
"MSTRG.294|Solyc01g005800.3",27.7926930368875,69.1088008722359,24.2084453901563,935.50960357998,982.734070934105,1536.63002611545
"Solyc01g005825.1|Solyc01g005825.1",0,0,0,0,0,0
"MSTRG.303|Solyc01g005830.3",4453.37034308715,4796.44486053688,4744.85529647064,4129.16929754684,4361.17757480207,5344.65298624669
"MSTRG.301|Solyc01g005860.2",16.348642962875,29.4080003711642,34.2952976360548,825.969933633524,809.588185505245,848.106994230325
"MSTRG.302|Solyc01g005880.1",0,0,0,70.7585445616858,122.251488802801,107.705077059835
"Solyc01g005890.1|Solyc01g005890.1",0,0,0,5.44296496628352,13.641797033789,19.1726315185047
"MSTRG.308|Solyc01g005940.3",0,8.82240011134926,0,2.04111186235632,0,3.38340556208906
"MSTRG.311|Solyc01g005960.3",12428.2383803776,13008.6289641845,12880.9103180124,9814.34620482997,9701.94111353045,9967.51278591437
"MSTRG.320|Solyc01g006040.3",2887.17034724372,2842.28323587302,3627.23206762509,2805.84844011915,2738.85309678378,2654.84556438588
"Solyc01g006080.2|Solyc01g006080.2",0,16.1744002041403,34.2952976360548,0,0,11.8419194673117
"MSTRG.321|Solyc01g006090.3",534.600624886012,614.627207757332,564.863725770315,921.221820543486,1099.21403022261,1026.86358809403
"MSTRG.324|Solyc01g006120.3",24029.2354268337,23894.0003015709,23181.6038315239,19544.3264526826,20351.4624364079,19648.5639009052
"MSTRG.325|Solyc01g006130.3",22631.4264535078,26118.7155296495,26308.5280277524,584.438363254693,551.443410865854,522.172258415745
"MSTRG.330|Solyc01g006180.3",1695.35427525014,1821.82562299362,2900.9787059204,4445.54163621207,4939.9045797355,4860.26208994094
"MSTRG.330|Solyc01g006190.3",11270.754458606,11252.971342026,8860.29101279722,5772.26434674367,5336.04137821668,5014.770943943
"MSTRG.332|Solyc01g006220.2",1667.56158221325,1476.28161863244,1458.55883475692,1157.99079657682,1137.51599881748,1087.20098728462
"MSTRG.337|Solyc01g006270.2",0,0,0,0,0,0
"MSTRG.278|Solyc01g005560.3",96561.6247959248,103033.870100411,116973.190754786,65297.209588641,65652.197594112,67655.7054213869
"MSTRG.281|Solyc01g005570.3",2301.8889291728,2193.83682768885,1938.69300166169,1585.26354643008,1482.2337161713,1733.43144964363
"MSTRG.279|Solyc01g005590.2",5081.15823286155,5491.94406931491,8045.27335132862,1883.2658783341,1749.29812733278,2058.80228453119
"MSTRG.280|Solyc01g005600.3",5712.21585122852,6268.31527911365,5745.47103926377,5887.24698165641,5225.33294844247,5594.46109691426
"MSTRG.282|Solyc01g005620.3",137792.902348296,142278.846595729,144697.912837863,45384.8026301136,43380.9145674489,47453.9547110801
"MSTRG.283",1410.88788769611,1241.01761566313,1557.40998676672,2279.24157963122,2265.58767661157,2085.30562810089
"MSTRG.285|Solyc01g005640.3",1306.25657273371,1304.24481646113,1164.02274917668,1833.59882301676,1956.02382084482,1810.12197571765
"MSTRG.286|Solyc01g005670.3",716.070561773925,658.739208314078,704.062286763713,570.150580218199,592.368801967221,598.298883562749
"MSTRG.287|Solyc01g005680.3",166.756158221325,301.432003804433,252.171306147462,715.749893066283,936.037150318442,717.281979162881
"MSTRG.289|Solyc01g005700.3",2328.0467579134,2499.68003154896,2370.41027778614,1479.80610020833,1421.37031402055,1310.5057543825
"MSTRG.291|Solyc01g005710.2",1178.73715762329,1004.28321267526,984.476779199691,19.7307480027778,6.82089851689448,63.1569038256625
"MSTRG.295|Solyc01g005755.1",1208.16471495646,871.947211005018,597.14165295719,0,538.326298333364,464.654363860231
"MSTRG.295|Solyc01g005760.3",886.096448587824,447.001605641696,357.074569504806,1364.14309467481,534.128822322968,522.172258415745
"MSTRG.296|Solyc01g005770.3",26.1578287406,61.7568007794448,88.7642997639066,29.9363073145594,42.4994446052656,28.758947277757
"MSTRG.296|Solyc01g005790.1",944.951563254174,716.084809037848,714.149139009612,644.310977883812,794.372334967557,721.229285651985
"MSTRG.297|Solyc01g005775.1",96.4569934809624,169.096002134194,149.285413239297,65.3155795954023,61.9127711533499,110.524581694909
"MSTRG.296|Solyc01g005795.1",3.269728592575,2.94080003711642,6.05211134753908,2.04111186235632,3.14810700779745,6.20291019716328
"MSTRG.298|Solyc01g005810.3",3088.25865568709,3255.46564108788,3080.52467589739,3901.9255102045,3707.9453706841,3660.28091725335
"MSTRG.299|Solyc01g005820.3",15158.4617551777,15625.9409972181,14174.0447759365,19331.3704483767,17575.8814245332,17661.3770341049
"MSTRG.303|Solyc01g005840.3",2329.68162220969,2593.78563273668,2576.18206360247,949.117015995689,845.791416094915,91.3519501764046
"MSTRG.300|Solyc01g005850.2",78.4734862217999,79.4016010021433,104.903263357344,359.235687774712,412.926702522766,388.527738713227
"Solyc01g005865.1|Solyc01g005865.1",22.888100148025,19.1152002412567,0,0,0,0
"Solyc01g005870.2|Solyc01g005870.2",441.413359997625,427.886405400439,508.377353193283,15.6485242780651,13.1171125324894,18.044829664475
"MSTRG.305|Solyc01g005900.2",8.17432148143749,5.88160007423284,2.01737044917969,58.5118733875478,50.3697121247592,71.0515168038703
"MSTRG.305|Solyc01g005895.1",1.6348642962875,0,0,0,3.14810700779745,2.81950463507422
"MSTRG.306|Solyc01g005910.3",11625.5200109004,12438.1137569839,13036.2478425992,2846.67067736628,2926.16546374773,2856.7220962572
"MSTRG.304|Solyc01g005920.2",1015.25072799454,1067.51041347326,1077.27581986196,997.423330071455,1087.67097119402,909.572195274942
"MSTRG.307|Solyc01g005930.3",1592.35782458402,1713.01602162031,2049.64837636657,90.4892925644635,88.1469962183287,56.3900927014843
"MSTRG.309|Solyc01g005950.3",7587.40519907028,7490.21769453552,7317.00261917475,6561.49426685478,6508.18655411993,6809.10369370423
"MSTRG.310|Solyc01g005970.3",1240.86200088221,1360.12001716634,1105.51900615047,3456.28275359004,3287.14840064184,3133.03355049447
"MSTRG.312",45.77620029605,23.5264002969314,26.225815839336,613.013929327681,639.065722582883,765.777458886157
"MSTRG.313|Solyc01g005980.3",516.61711762685,508.758406421141,461.97783286215,823.248451150382,822.180613536435,836.828975690028
"MSTRG.314|Solyc01g005990.3",11264.2150014209,11644.0977469625,13183.5158853893,1923.40774496044,1755.59434134838,1926.84946760972
"MSTRG.315|Solyc01g006000.3",1492.63110251049,1610.08802032124,1535.21891182575,2337.75345301877,2337.99413779091,2174.96587549625
